deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
5081929,786-812-354-959-345,Кредит наличными со страховкой,1415852.0,214396,3293038,961937,2021-02-22,75,1909075,2,2023-08-11,2999-12-31
5117801,724-811-913-935-885,Автокредит,3057536.0,247973,3796102,626109,2022-08-16,74,1474877,2,2023-08-11,2999-12-31
7360412,851-726-304-350-887,Кредит наличными,4620225.0,380715,3482990,672408,2022-08-16,24,1819773,5,2023-08-11,2999-12-31
8577051,541-392-125-175-587,Ипотека,3739576.0,429324,3899653,666749,2021-02-22,127,1449798,4,2023-08-11,2999-12-31
8223445,381-340-121-731-723,Автокредит,1450423.0,142194,3754376,671627,2022-08-16,16,1827873,4,2023-08-11,2999-12-31
4538193,573-595-211-216-195,Кредит наличными со страховкой,4832615.0,450553,3060753,536666,2022-08-16,126,1227278,1,2023-08-11,2999-12-31
3689419,365-764-856-139-384,Кредит наличными со страховкой,472804.0,226957,3990519,660727,2021-02-22,67,1187789,6,2023-08-11,2999-12-31
7507847,615-448-373-777-468,Кредит наличными со страховкой,4179671.0,145636,3029242,616081,2022-02-17,21,1490927,5,2023-08-11,2999-12-31
2286613,587-482-123-573-480,Кредит наличными со страховкой,1374671.0,377207,3438578,856070,2021-08-21,115,1853069,3,2023-08-11,2999-12-31
8237891,843-485-201-755-950,Автокредит,5186659.0,314165,3151231,615126,2022-08-16,109,1914971,4,2023-08-11,2999-12-31
6477087,851-140-543-368-405,Кредит наличными со страховкой,2053010.0,344994,3777983,849199,2021-08-21,130,1773968,8,2023-08-11,2999-12-31
3224360,812-940-194-737-317,Ипотека,2259694.0,464051,3642429,631659,2022-02-17,67,1192713,6,2023-08-11,2999-12-31
8032449,794-738-132-446-403,Кредит наличными со страховкой,3989343.0,194072,3566429,712620,2022-02-17,121,1565112,4,2023-08-11,2999-12-31
3619767,191-210-795-273-699,Ипотека,2396472.0,162398,3404252,852660,2020-08-26,89,1628055,6,2023-08-11,2999-12-31
3720324,857-594-568-944-885,Кредит наличными со страховкой,1304879.0,115038,3300127,689502,2021-08-21,52,1898230,6,2023-08-11,2999-12-31
5900205,564-919-155-150-266,Автокредит,1463833.0,212310,3069374,758841,2022-02-17,114,1488441,2,2023-08-11,2999-12-31
4596343,900-436-736-200-329,Кредит наличными,1462515.0,354385,3356079,760841,2022-08-16,66,1049386,1,2023-08-11,2999-12-31
2055299,884-852-709-199-264,Кредит наличными со страховкой,4880802.0,151827,3643414,825188,2022-02-17,37,1205075,3,2023-08-11,2999-12-31
8627213,139-873-322-248-455,Ипотека,979232.0,204251,3313642,973347,2022-02-17,91,1226449,4,2023-08-11,2999-12-31
5029755,252-139-777-278-141,Ипотека,4666879.0,130810,3651964,948543,2021-08-21,106,1450439,2,2023-08-11,2999-12-31
3817792,152-475-955-656-581,Автокредит,3796415.0,472636,3043539,518294,2022-02-17,65,1292275,6,2023-08-11,2999-12-31
3432707,149-149-449-168-310,Кредит наличными,1216429.0,266499,3558552,576823,2021-02-22,35,1473277,6,2023-08-11,2999-12-31
8573087,325-424-949-704-740,Кредит наличными со страховкой,3326164.0,383558,3404864,853493,2022-02-17,104,1134427,4,2023-08-11,2999-12-31
4965458,839-349-147-402-613,Ипотека,1148671.0,320008,3393406,564129,2021-08-21,56,1109499,1,2023-08-11,2999-12-31
2308456,241-626-400-620-155,Кредит наличными,3394566.0,344910,3991420,990270,2022-02-17,95,1219001,3,2023-08-11,2999-12-31
8260154,997-211-450-838-920,Кредит наличными,5646917.0,370707,3181089,792646,2021-08-21,119,1207414,4,2023-08-11,2999-12-31
3036429,614-277-948-115-301,Автокредит,3044465.0,416173,3097355,806243,2020-08-26,72,1674095,6,2023-08-11,2999-12-31
6429949,595-666-978-661-492,Кредит наличными,3087518.0,403351,3956103,830991,2022-02-17,35,1155150,8,2023-08-11,2999-12-31
4379351,711-148-444-194-522,Ипотека,777269.0,389247,3201926,503274,2022-08-16,28,1944018,1,2023-08-11,2999-12-31
7434472,228-262-800-255-120,Автокредит,2861669.0,146178,3930316,937788,2020-08-26,121,1751076,5,2023-08-11,2999-12-31
5491543,995-361-185-431-608,Автокредит,2799108.0,180210,3731327,827102,2021-02-22,24,1634703,2,2023-08-11,2999-12-31
3849250,740-629-881-935-835,Автокредит,3462238.0,104714,3786517,942721,2020-08-26,49,1831112,6,2023-08-11,2999-12-31
6230689,614-524-578-324-260,Автокредит,3128647.0,161482,3451882,645636,2020-08-26,69,1087154,8,2023-08-11,2999-12-31
8285277,364-771-897-521-201,Кредит наличными со страховкой,1715845.0,168710,3143683,917690,2020-08-26,124,1616121,4,2023-08-11,2999-12-31
3483709,282-377-100-312-444,Автокредит,3031940.0,469758,3927176,768094,2022-02-17,36,1852614,6,2023-08-11,2999-12-31
4455426,501-204-203-211-555,Автокредит,2635743.0,133558,3767651,852413,2021-02-22,77,1150830,1,2023-08-11,2999-12-31
6854564,102-651-118-365-415,Ипотека,1063384.0,338058,3745248,926944,2021-08-21,36,1457935,8,2023-08-11,2999-12-31
2533693,494-188-737-628-415,Кредит наличными со страховкой,731281.0,241745,3545339,911484,2021-08-21,117,1417316,3,2023-08-11,2999-12-31
6682264,355-435-230-531-677,Автокредит,1065550.0,452183,3641832,844723,2021-08-21,42,1680060,8,2023-08-11,2999-12-31
8691819,616-347-865-610-870,Ипотека,3231808.0,256774,3246505,718012,2020-08-26,124,1868625,4,2023-08-11,2999-12-31
8318943,683-778-592-717-575,Ипотека,470098.0,412618,3286864,957218,2021-02-22,76,1735427,4,2023-08-11,2999-12-31
3459377,253-592-285-779-413,Кредит наличными со страховкой,564600.0,495907,3942788,533189,2022-02-17,105,1758425,6,2023-08-11,2999-12-31
2158068,672-560-575-498-446,Кредит наличными со страховкой,3594060.0,287087,3566168,670593,2021-02-22,38,1458162,3,2023-08-11,2999-12-31
8098374,323-102-656-540-806,Ипотека,2808620.0,334865,3275700,566128,2022-08-16,38,1973229,4,2023-08-11,2999-12-31
7918689,671-920-812-159-480,Автокредит,4066510.0,486256,3632010,898767,2021-08-21,16,1060703,5,2023-08-11,2999-12-31
7339005,678-286-650-450-147,Кредит наличными,780320.0,353099,3125882,546432,2021-02-22,34,1720040,5,2023-08-11,2999-12-31
2246787,809-514-723-191-973,Ипотека,5035889.0,409214,3383497,796287,2021-08-21,85,1452297,3,2023-08-11,2999-12-31
7806529,128-641-341-372-809,Кредит наличными,4350938.0,345776,3464229,592697,2022-02-17,129,1026016,5,2023-08-11,2999-12-31
3019847,839-675-810-116-179,Кредит наличными со страховкой,3731003.0,123826,3181374,779634,2021-02-22,35,1981507,6,2023-08-11,2999-12-31
3108596,363-422-882-693-820,Автокредит,4741107.0,361341,3699505,677296,2020-08-26,40,1481583,6,2023-08-11,2999-12-31
2075336,727-796-196-598-668,Ипотека,1898197.0,376299,3232542,776866,2021-08-21,38,1046859,3,2023-08-11,2999-12-31
4905590,589-920-124-700-873,Автокредит,4463672.0,146909,3007421,606464,2020-08-26,10,1809919,1,2023-08-11,2999-12-31
3367243,774-832-767-973-624,Автокредит,2824560.0,445902,3287471,918910,2021-02-22,74,1551552,6,2023-08-11,2999-12-31
8596368,790-679-959-299-569,Кредит наличными,890564.0,243854,3077134,783986,2022-02-17,86,1584365,4,2023-08-11,2999-12-31
4793583,768-274-348-507-983,Кредит наличными,5685638.0,294765,3859149,648048,2020-08-26,130,1501517,1,2023-08-11,2999-12-31
2081284,342-131-699-821-128,Кредит наличными,3582613.0,494926,3915879,642763,2021-02-22,39,1108507,3,2023-08-11,2999-12-31
6924191,192-161-334-570-408,Кредит наличными,1691031.0,479452,3465174,868600,2021-02-22,66,1632535,8,2023-08-11,2999-12-31
3394957,290-364-485-783-813,Кредит наличными со страховкой,661234.0,209904,3939350,779754,2022-02-17,14,1416890,6,2023-08-11,2999-12-31
4534798,157-397-255-959-983,Ипотека,3137867.0,138209,3120465,926858,2022-02-17,35,1806549,1,2023-08-11,2999-12-31
5072169,705-887-709-853-341,Кредит наличными,4864326.0,475891,3244773,624019,2022-02-17,90,1137664,2,2023-08-11,2999-12-31
3925302,606-965-782-477-723,Ипотека,4196190.0,474845,3366379,860258,2021-08-21,28,1372015,6,2023-08-11,2999-12-31
2802082,874-789-437-618-133,Кредит наличными со страховкой,985904.0,375421,3014940,750997,2021-08-21,106,1287519,3,2023-08-11,2999-12-31
6891939,631-482-457-144-895,Кредит наличными со страховкой,2593882.0,119880,3079214,759796,2022-08-16,126,1655063,8,2023-08-11,2999-12-31
2361434,509-979-645-279-259,Ипотека,3174608.0,481794,3344460,846639,2022-02-17,14,1810848,3,2023-08-11,2999-12-31
3966999,653-848-597-506-162,Ипотека,4044145.0,464178,3574744,937003,2022-02-17,67,1539892,6,2023-08-11,2999-12-31
5085411,949-110-183-235-793,Автокредит,5217318.0,101976,3599438,778181,2022-02-17,104,1804982,2,2023-08-11,2999-12-31
3953814,228-195-704-961-386,Ипотека,1298651.0,351664,3000174,590144,2021-08-21,44,1847729,6,2023-08-11,2999-12-31
4275956,667-930-938-334-914,Ипотека,1209636.0,150222,3832218,785318,2021-02-22,29,1995063,1,2023-08-11,2999-12-31
4543379,801-260-385-103-396,Кредит наличными,3577838.0,117202,3686636,559137,2021-08-21,16,1555831,1,2023-08-11,2999-12-31
4593647,964-620-161-736-696,Автокредит,1565373.0,464866,3192596,632025,2022-08-16,15,1053389,1,2023-08-11,2999-12-31
6974554,501-452-667-344-242,Автокредит,1883024.0,287215,3895200,587312,2020-08-26,80,1530848,8,2023-08-11,2999-12-31
5885940,456-326-301-401-563,Ипотека,5329144.0,317294,3186966,788897,2020-08-26,26,1475854,2,2023-08-11,2999-12-31
5149915,671-893-479-464-487,Ипотека,3401486.0,244057,3796846,999252,2020-08-26,51,1815233,2,2023-08-11,2999-12-31
8871020,483-130-132-352-721,Ипотека,2635384.0,349945,3881254,788745,2022-02-17,96,1555911,4,2023-08-11,2999-12-31
6942516,918-895-870-976-690,Автокредит,1687041.0,160968,3238285,545698,2021-02-22,86,1301476,8,2023-08-11,2999-12-31
8803173,966-452-451-394-939,Кредит наличными со страховкой,2682143.0,441816,3141652,783510,2020-08-26,81,1953279,4,2023-08-11,2999-12-31
4153959,620-412-674-511-267,Кредит наличными со страховкой,4018395.0,171794,3889711,521532,2022-08-16,71,1811483,1,2023-08-11,2999-12-31
4426671,135-974-944-437-859,Кредит наличными со страховкой,5231699.0,480408,3474652,832557,2022-08-16,99,1787959,1,2023-08-11,2999-12-31
7027860,203-731-358-440-872,Кредит наличными со страховкой,4960741.0,238676,3936898,803440,2022-02-17,31,1687998,5,2023-08-11,2999-12-31
8205953,348-906-681-866-852,Ипотека,1584110.0,391627,3407978,716548,2020-08-26,103,1564799,4,2023-08-11,2999-12-31
4697169,429-738-517-221-555,Кредит наличными,1976764.0,107605,3025101,569120,2021-02-22,88,1656025,1,2023-08-11,2999-12-31
5844788,874-565-860-910-183,Кредит наличными со страховкой,4511479.0,355910,3188335,603959,2022-08-16,19,1856798,2,2023-08-11,2999-12-31
4891271,207-324-484-992-284,Кредит наличными со страховкой,1309451.0,147924,3305977,989777,2021-02-22,118,1326682,1,2023-08-11,2999-12-31
8464190,863-125-326-822-950,Автокредит,938544.0,487272,3164493,908015,2020-08-26,73,1127224,4,2023-08-11,2999-12-31
4587349,623-619-597-100-980,Автокредит,4146584.0,395821,3118058,588737,2020-08-26,110,1097340,1,2023-08-11,2999-12-31
7438019,803-441-215-480-663,Кредит наличными со страховкой,3632721.0,229337,3156944,661071,2021-08-21,64,1886171,5,2023-08-11,2999-12-31
5055404,335-474-487-766-483,Автокредит,2552323.0,268627,3277926,768233,2022-08-16,49,1946086,2,2023-08-11,2999-12-31
7644281,898-280-615-101-859,Кредит наличными со страховкой,508789.0,308838,3153474,985947,2022-02-17,97,1624637,5,2023-08-11,2999-12-31
6172493,954-427-767-832-264,Ипотека,4679101.0,134864,3746061,815009,2020-08-26,99,1683856,8,2023-08-11,2999-12-31
7014464,785-954-126-141-734,Кредит наличными,4336544.0,321408,3596009,516732,2021-02-22,80,1055479,5,2023-08-11,2999-12-31
7646305,213-974-375-232-894,Автокредит,2969808.0,421283,3872002,601492,2021-02-22,42,1291972,5,2023-08-11,2999-12-31
6288651,263-168-549-505-873,Кредит наличными со страховкой,4434667.0,389112,3860932,845960,2020-08-26,47,1988337,8,2023-08-11,2999-12-31
6201735,222-391-276-463-836,Кредит наличными со страховкой,2233375.0,416962,3426178,736566,2022-08-16,79,1385013,8,2023-08-11,2999-12-31
2713825,878-987-177-244-959,Ипотека,3636916.0,275019,3728303,868278,2021-08-21,113,1463631,3,2023-08-11,2999-12-31
3499052,253-802-595-478-838,Кредит наличными,2603311.0,260352,3334120,749759,2021-02-22,56,1609357,6,2023-08-11,2999-12-31
5136967,981-876-972-488-323,Кредит наличными,4724950.0,496591,3303433,578733,2021-02-22,56,1348765,2,2023-08-11,2999-12-31
5240263,294-649-516-795-726,Ипотека,1211366.0,482722,3103262,668771,2020-08-26,71,1561861,2,2023-08-11,2999-12-31
7412104,999-792-563-711-683,Кредит наличными,1903542.0,427219,3338660,533589,2020-08-26,82,1923908,5,2023-08-11,2999-12-31
3597354,594-596-271-762-622,Кредит наличными,3749891.0,485426,3074013,807645,2021-02-22,74,1067863,6,2023-08-11,2999-12-31
3450227,529-954-819-574-866,Кредит наличными со страховкой,4873469.0,122746,3710767,639474,2021-02-22,110,1019097,6,2023-08-11,2999-12-31
2316964,953-645-771-225-264,Кредит наличными,1580055.0,152538,3821815,736954,2022-08-16,74,1605264,3,2023-08-11,2999-12-31
3202830,409-454-544-405-119,Кредит наличными со страховкой,2463210.0,488399,3311322,540127,2021-02-22,78,1014154,6,2023-08-11,2999-12-31
8655661,689-714-168-809-530,Кредит наличными со страховкой,3062132.0,180588,3863819,994059,2022-02-17,118,1966696,4,2023-08-11,2999-12-31
2756802,552-202-552-872-453,Автокредит,1249636.0,186323,3075717,773890,2020-08-26,88,1550629,3,2023-08-11,2999-12-31
3453371,153-736-169-378-188,Автокредит,1826282.0,134276,3956816,541354,2020-08-26,104,1091663,6,2023-08-11,2999-12-31
3934335,317-585-845-337-120,Ипотека,3111922.0,421882,3653661,843926,2020-08-26,100,1461384,6,2023-08-11,2999-12-31
2470975,988-485-689-386-554,Кредит наличными,1460206.0,414210,3406592,899225,2021-08-21,43,1731489,3,2023-08-11,2999-12-31
5629940,221-683-685-768-532,Автокредит,4935049.0,454299,3962162,647443,2021-02-22,14,1168289,2,2023-08-11,2999-12-31
2513510,316-941-278-579-297,Автокредит,5574657.0,269791,3585253,661887,2021-08-21,10,1378559,3,2023-08-11,2999-12-31
3578620,415-986-502-568-939,Кредит наличными со страховкой,3267368.0,317104,3313646,799466,2022-08-16,118,1485061,6,2023-08-11,2999-12-31
4483994,366-569-542-668-130,Кредит наличными,2471941.0,428310,3833643,523580,2021-02-22,29,1589771,1,2023-08-11,2999-12-31
7878748,981-106-423-371-750,Автокредит,1573801.0,498350,3341993,643736,2022-02-17,60,1558150,5,2023-08-11,2999-12-31
2516475,579-806-347-818-835,Кредит наличными,664703.0,486846,3069498,574277,2020-08-26,130,1152434,3,2023-08-11,2999-12-31
4230961,603-131-255-856-192,Кредит наличными,4440946.0,143894,3812350,919423,2020-08-26,49,1100871,1,2023-08-11,2999-12-31
8711847,254-588-623-332-586,Кредит наличными,1978197.0,459810,3493471,833288,2021-02-22,76,1182676,4,2023-08-11,2999-12-31
5748479,435-777-908-220-181,Ипотека,4022908.0,382075,3827318,639606,2020-08-26,25,1120263,2,2023-08-11,2999-12-31
3939453,682-756-826-168-121,Ипотека,3168357.0,178795,3184987,552228,2020-08-26,39,1522023,6,2023-08-11,2999-12-31
3952772,719-100-278-559-277,Ипотека,963156.0,446558,3798541,989260,2020-08-26,23,1776128,6,2023-08-11,2999-12-31
2873505,264-351-766-990-567,Кредит наличными,3876093.0,228016,3011661,745676,2022-02-17,31,1177890,3,2023-08-11,2999-12-31
3124979,340-802-369-853-535,Ипотека,3732727.0,407503,3087921,546730,2021-08-21,43,1548639,6,2023-08-11,2999-12-31
